country,year,sex,age,suicides_no,population,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides/100k pop
Antigua and Barbuda,1986,female,25-34 years,0,6209,Antigua and Barbuda1986,,"29,04,40,148",4740,Boomers,0
Antigua and Barbuda,1986,female,35-54 years,0,6101,Antigua and Barbuda1986,,"29,04,40,148",4740,Silent,0
Antigua and Barbuda,1986,female,5-14 years,0,6907,Antigua and Barbuda1986,,"29,04,40,148",4740,Generation X,0
Antigua and Barbuda,1986,female,55-74 years,0,3764,Antigua and Barbuda1986,,"29,04,40,148",4740,G.I. Generation,0
Antigua and Barbuda,1986,female,75+ years,0,1014,Antigua and Barbuda1986,,"29,04,40,148",4740,G.I. Generation,0
Antigua and Barbuda,1986,male,15-24 years,0,7563,Antigua and Barbuda1986,,"29,04,40,148",4740,Generation X,0
Antigua and Barbuda,1986,male,25-34 years,0,6023,Antigua and Barbuda1986,,"29,04,40,148",4740,Boomers,0
Antigua and Barbuda,1986,male,35-54 years,0,5947,Antigua and Barbuda1986,,"29,04,40,148",4740,Silent,0
Antigua and Barbuda,1986,male,5-14 years,0,6827,Antigua and Barbuda1986,,"29,04,40,148",4740,Generation X,0
Antigua and Barbuda,1986,male,55-74 years,0,2771,Antigua and Barbuda1986,,"29,04,40,148",4740,G.I. Generation,0
Antigua and Barbuda,1986,male,75+ years,0,476,Antigua and Barbuda1986,,"29,04,40,148",4740,G.I. Generation,0
Antigua and Barbuda,1987,female,15-24 years,0,7583,Antigua and Barbuda1987,,"33,71,74,852",5595,Generation X,0
Antigua and Barbuda,1987,female,25-34 years,0,6101,Antigua and Barbuda1987,,"33,71,74,852",5595,Boomers,0
Antigua and Barbuda,1987,female,35-54 years,0,6059,Antigua and Barbuda1987,,"33,71,74,852",5595,Silent,0
Antigua and Barbuda,1987,female,5-14 years,0,6623,Antigua and Barbuda1987,,"33,71,74,852",5595,Generation X,0
Antigua and Barbuda,1987,female,55-74 years,0,3738,Antigua and Barbuda1987,,"33,71,74,852",5595,G.I. Generation,0
Antigua and Barbuda,1987,female,75+ years,0,1081,Antigua and Barbuda1987,,"33,71,74,852",5595,G.I. Generation,0
Antigua and Barbuda,1987,male,15-24 years,0,7421,Antigua and Barbuda1987,,"33,71,74,852",5595,Generation X,0
Antigua and Barbuda,1987,male,25-34 years,0,5893,Antigua and Barbuda1987,,"33,71,74,852",5595,Boomers,0
Antigua and Barbuda,1987,male,35-54 years,0,5927,Antigua and Barbuda1987,,"33,71,74,852",5595,Silent,0
Antigua and Barbuda,1987,male,5-14 years,0,6499,Antigua and Barbuda1987,,"33,71,74,852",5595,Generation X,0
Antigua and Barbuda,1987,male,55-74 years,0,2798,Antigua and Barbuda1987,,"33,71,74,852",5595,G.I. Generation,0
Antigua and Barbuda,1987,male,75+ years,0,538,Antigua and Barbuda1987,,"33,71,74,852",5595,G.I. Generation,0
Antigua and Barbuda,1988,female,15-24 years,0,7413,Antigua and Barbuda1988,,"39,86,37,741",6693,Generation X,0
Antigua and Barbuda,1988,female,25-34 years,0,6041,Antigua and Barbuda1988,,"39,86,37,741",6693,Boomers,0
Antigua and Barbuda,1988,female,35-54 years,0,6021,Antigua and Barbuda1988,,"39,86,37,741",6693,Silent,0
Antigua and Barbuda,1988,female,5-14 years,0,6527,Antigua and Barbuda1988,,"39,86,37,741",6693,Generation X,0
Antigua and Barbuda,1988,female,55-74 years,0,3708,Antigua and Barbuda1988,,"39,86,37,741",6693,G.I. Generation,0
Antigua and Barbuda,1988,female,75+ years,0,1141,Antigua and Barbuda1988,,"39,86,37,741",6693,G.I. Generation,0
Antigua and Barbuda,1988,male,15-24 years,0,7209,Antigua and Barbuda1988,,"39,86,37,741",6693,Generation X,0
Antigua and Barbuda,1988,male,25-34 years,0,5826,Antigua and Barbuda1988,,"39,86,37,741",6693,Boomers,0
Antigua and Barbuda,1988,male,35-54 years,0,5907,Antigua and Barbuda1988,,"39,86,37,741",6693,Silent,0
Antigua and Barbuda,1988,male,5-14 years,0,6355,Antigua and Barbuda1988,,"39,86,37,741",6693,Generation X,0
Antigua and Barbuda,1988,male,55-74 years,0,2813,Antigua and Barbuda1988,,"39,86,37,741",6693,G.I. Generation,0
Antigua and Barbuda,1988,male,75+ years,0,603,Antigua and Barbuda1988,,"39,86,37,741",6693,G.I. Generation,0
Antigua and Barbuda,1989,female,15-24 years,0,7152,Antigua and Barbuda1989,,"43,87,94,778",7407,Generation X,0
Antigua and Barbuda,1989,female,25-34 years,0,6059,Antigua and Barbuda1989,,"43,87,94,778",7407,Boomers,0
Antigua and Barbuda,1989,female,35-54 years,0,5969,Antigua and Barbuda1989,,"43,87,94,778",7407,Silent,0
Antigua and Barbuda,1989,female,5-14 years,0,6621,Antigua and Barbuda1989,,"43,87,94,778",7407,Generation X,0
Antigua and Barbuda,1989,female,55-74 years,0,3696,Antigua and Barbuda1989,,"43,87,94,778",7407,G.I. Generation,0
Antigua and Barbuda,1989,female,75+ years,0,1195,Antigua and Barbuda1989,,"43,87,94,778",7407,G.I. Generation,0
Antigua and Barbuda,1989,male,15-24 years,0,6927,Antigua and Barbuda1989,,"43,87,94,778",7407,Generation X,0
Antigua and Barbuda,1989,male,25-34 years,0,5835,Antigua and Barbuda1989,,"43,87,94,778",7407,Boomers,0
Antigua and Barbuda,1989,male,35-54 years,0,5862,Antigua and Barbuda1989,,"43,87,94,778",7407,Silent,0
Antigua and Barbuda,1989,male,5-14 years,0,6403,Antigua and Barbuda1989,,"43,87,94,778",7407,Generation X,0
Antigua and Barbuda,1989,male,55-74 years,0,2843,Antigua and Barbuda1989,,"43,87,94,778",7407,G.I. Generation,0
Antigua and Barbuda,1989,male,75+ years,0,676,Antigua and Barbuda1989,,"43,87,94,778",7407,G.I. Generation,0
Antigua and Barbuda,1990,male,35-54 years,1,5799,Antigua and Barbuda1990,,"45,94,69,074",7744,Silent,17.24
Antigua and Barbuda,1990,female,15-24 years,0,6827,Antigua and Barbuda1990,,"45,94,69,074",7744,Generation X,0
Antigua and Barbuda,1990,female,25-34 years,0,6172,Antigua and Barbuda1990,,"45,94,69,074",7744,Boomers,0
Antigua and Barbuda,1990,female,35-54 years,0,5895,Antigua and Barbuda1990,,"45,94,69,074",7744,Silent,0
Antigua and Barbuda,1990,female,5-14 years,0,6877,Antigua and Barbuda1990,,"45,94,69,074",7744,Generation X,0
Antigua and Barbuda,1990,female,55-74 years,0,3706,Antigua and Barbuda1990,,"45,94,69,074",7744,G.I. Generation,0
Antigua and Barbuda,1990,female,75+ years,0,1252,Antigua and Barbuda1990,,"45,94,69,074",7744,G.I. Generation,0
Antigua and Barbuda,1990,male,15-24 years,0,6598,Antigua and Barbuda1990,,"45,94,69,074",7744,Generation X,0
Antigua and Barbuda,1990,male,25-34 years,0,5937,Antigua and Barbuda1990,,"45,94,69,074",7744,Boomers,0
Antigua and Barbuda,1990,male,5-14 years,0,6611,Antigua and Barbuda1990,,"45,94,69,074",7744,Generation X,0
Antigua and Barbuda,1990,male,55-74 years,0,2902,Antigua and Barbuda1990,,"45,94,69,074",7744,G.I. Generation,0
Antigua and Barbuda,1990,male,75+ years,0,758,Antigua and Barbuda1990,,"45,94,69,074",7744,G.I. Generation,0
Antigua and Barbuda,1991,female,15-24 years,0,6595,Antigua and Barbuda1991,,"48,17,06,333",7976,Generation X,0
Antigua and Barbuda,1991,female,25-34 years,0,6396,Antigua and Barbuda1991,,"48,17,06,333",7976,Boomers,0
Antigua and Barbuda,1991,female,35-54 years,0,6198,Antigua and Barbuda1991,,"48,17,06,333",7976,Boomers,0
Antigua and Barbuda,1991,female,5-14 years,0,7089,Antigua and Barbuda1991,,"48,17,06,333",7976,Millenials,0
Antigua and Barbuda,1991,female,55-74 years,0,3665,Antigua and Barbuda1991,,"48,17,06,333",7976,Silent,0
Antigua and Barbuda,1991,female,75+ years,0,1293,Antigua and Barbuda1991,,"48,17,06,333",7976,G.I. Generation,0
Antigua and Barbuda,1991,male,15-24 years,0,6401,Antigua and Barbuda1991,,"48,17,06,333",7976,Generation X,0
Antigua and Barbuda,1991,male,25-34 years,0,6156,Antigua and Barbuda1991,,"48,17,06,333",7976,Boomers,0
Antigua and Barbuda,1991,male,35-54 years,0,6122,Antigua and Barbuda1991,,"48,17,06,333",7976,Boomers,0
Antigua and Barbuda,1991,male,5-14 years,0,6818,Antigua and Barbuda1991,,"48,17,06,333",7976,Millenials,0
Antigua and Barbuda,1991,male,55-74 years,0,2857,Antigua and Barbuda1991,,"48,17,06,333",7976,Silent,0
Antigua and Barbuda,1991,male,75+ years,0,804,Antigua and Barbuda1991,,"48,17,06,333",7976,G.I. Generation,0
Antigua and Barbuda,1992,female,15-24 years,0,6369,Antigua and Barbuda1992,,"49,92,81,148",8087,Generation X,0
Antigua and Barbuda,1992,female,25-34 years,0,6650,Antigua and Barbuda1992,,"49,92,81,148",8087,Boomers,0
Antigua and Barbuda,1992,female,35-54 years,0,6534,Antigua and Barbuda1992,,"49,92,81,148",8087,Boomers,0
Antigua and Barbuda,1992,female,5-14 years,0,7311,Antigua and Barbuda1992,,"49,92,81,148",8087,Millenials,0
Antigua and Barbuda,1992,female,55-74 years,0,3648,Antigua and Barbuda1992,,"49,92,81,148",8087,Silent,0
Antigua and Barbuda,1992,female,75+ years,0,1339,Antigua and Barbuda1992,,"49,92,81,148",8087,G.I. Generation,0
Antigua and Barbuda,1992,male,15-24 years,0,6221,Antigua and Barbuda1992,,"49,92,81,148",8087,Generation X,0
Antigua and Barbuda,1992,male,25-34 years,0,6409,Antigua and Barbuda1992,,"49,92,81,148",8087,Boomers,0
Antigua and Barbuda,1992,male,35-54 years,0,6497,Antigua and Barbuda1992,,"49,92,81,148",8087,Boomers,0
Antigua and Barbuda,1992,male,5-14 years,0,7059,Antigua and Barbuda1992,,"49,92,81,148",8087,Millenials,0
Antigua and Barbuda,1992,male,55-74 years,0,2851,Antigua and Barbuda1992,,"49,92,81,148",8087,Silent,0
Antigua and Barbuda,1992,male,75+ years,0,853,Antigua and Barbuda1992,,"49,92,81,148",8087,G.I. Generation,0
Antigua and Barbuda,1993,male,25-34 years,1,6668,Antigua and Barbuda1993,,"53,51,72,778",8453,Boomers,15
Antigua and Barbuda,1993,female,15-24 years,0,6182,Antigua and Barbuda1993,,"53,51,72,778",8453,Generation X,0
Antigua and Barbuda,1993,female,25-34 years,0,6914,Antigua and Barbuda1993,,"53,51,72,778",8453,Boomers,0
Antigua and Barbuda,1993,female,35-54 years,0,6917,Antigua and Barbuda1993,,"53,51,72,778",8453,Boomers,0
Antigua and Barbuda,1993,female,5-14 years,0,7529,Antigua and Barbuda1993,,"53,51,72,778",8453,Millenials,0
Antigua and Barbuda,1993,female,55-74 years,0,3662,Antigua and Barbuda1993,,"53,51,72,778",8453,Silent,0
Antigua and Barbuda,1993,female,75+ years,0,1386,Antigua and Barbuda1993,,"53,51,72,778",8453,G.I. Generation,0
Antigua and Barbuda,1993,male,15-24 years,0,6069,Antigua and Barbuda1993,,"53,51,72,778",8453,Generation X,0
Antigua and Barbuda,1993,male,35-54 years,0,6915,Antigua and Barbuda1993,,"53,51,72,778",8453,Boomers,0
Antigua and Barbuda,1993,male,5-14 years,0,7298,Antigua and Barbuda1993,,"53,51,72,778",8453,Millenials,0
Antigua and Barbuda,1993,male,55-74 years,0,2879,Antigua and Barbuda1993,,"53,51,72,778",8453,Silent,0
Antigua and Barbuda,1993,male,75+ years,0,896,Antigua and Barbuda1993,,"53,51,72,778",8453,G.I. Generation,0
Antigua and Barbuda,1994,female,15-24 years,0,6083,Antigua and Barbuda1994,,"58,94,29,593",9062,Generation X,0
Antigua and Barbuda,1994,female,25-34 years,0,7151,Antigua and Barbuda1994,,"58,94,29,593",9062,Boomers,0
Antigua and Barbuda,1994,female,35-54 years,0,7357,Antigua and Barbuda1994,,"58,94,29,593",9062,Boomers,0
Antigua and Barbuda,1994,female,5-14 years,0,7722,Antigua and Barbuda1994,,"58,94,29,593",9062,Millenials,0
Antigua and Barbuda,1994,female,55-74 years,0,3715,Antigua and Barbuda1994,,"58,94,29,593",9062,Silent,0
Antigua and Barbuda,1994,female,75+ years,0,1437,Antigua and Barbuda1994,,"58,94,29,593",9062,G.I. Generation,0
Antigua and Barbuda,1994,male,15-24 years,0,5976,Antigua and Barbuda1994,,"58,94,29,593",9062,Generation X,0
Antigua and Barbuda,1994,male,25-34 years,0,6886,Antigua and Barbuda1994,,"58,94,29,593",9062,Boomers,0
Antigua and Barbuda,1994,male,35-54 years,0,7359,Antigua and Barbuda1994,,"58,94,29,593",9062,Boomers,0
Antigua and Barbuda,1994,male,5-14 years,0,7494,Antigua and Barbuda1994,,"58,94,29,593",9062,Millenials,0
Antigua and Barbuda,1994,male,55-74 years,0,2935,Antigua and Barbuda1994,,"58,94,29,593",9062,Silent,0
Antigua and Barbuda,1994,male,75+ years,0,929,Antigua and Barbuda1994,,"58,94,29,593",9062,G.I. Generation,0
Antigua and Barbuda,1995,female,15-24 years,0,6099,Antigua and Barbuda1995,,"57,72,80,741",8636,Generation X,0
Antigua and Barbuda,1995,female,25-34 years,0,7333,Antigua and Barbuda1995,,"57,72,80,741",8636,Generation X,0
Antigua and Barbuda,1995,female,35-54 years,0,7851,Antigua and Barbuda1995,,"57,72,80,741",8636,Boomers,0
Antigua and Barbuda,1995,female,5-14 years,0,7885,Antigua and Barbuda1995,,"57,72,80,741",8636,Millenials,0
Antigua and Barbuda,1995,female,55-74 years,0,3808,Antigua and Barbuda1995,,"57,72,80,741",8636,Silent,0
Antigua and Barbuda,1995,female,75+ years,0,1488,Antigua and Barbuda1995,,"57,72,80,741",8636,G.I. Generation,0
Antigua and Barbuda,1995,male,15-24 years,0,5953,Antigua and Barbuda1995,,"57,72,80,741",8636,Generation X,0
Antigua and Barbuda,1995,male,25-34 years,0,7023,Antigua and Barbuda1995,,"57,72,80,741",8636,Generation X,0
Antigua and Barbuda,1995,male,35-54 years,0,7809,Antigua and Barbuda1995,,"57,72,80,741",8636,Boomers,0
Antigua and Barbuda,1995,male,5-14 years,0,7632,Antigua and Barbuda1995,,"57,72,80,741",8636,Millenials,0
Antigua and Barbuda,1995,male,55-74 years,0,3021,Antigua and Barbuda1995,,"57,72,80,741",8636,Silent,0
Antigua and Barbuda,1995,male,75+ years,0,944,Antigua and Barbuda1995,,"57,72,80,741",8636,G.I. Generation,0
Antigua and Barbuda,1998,female,15-24 years,0,6529,Antigua and Barbuda1998,,"72,78,60,593",10078,Generation X,0
Antigua and Barbuda,1998,female,25-34 years,0,8332,Antigua and Barbuda1998,,"72,78,60,593",10078,Generation X,0
Antigua and Barbuda,1998,female,35-54 years,0,9615,Antigua and Barbuda1998,,"72,78,60,593",10078,Boomers,0
Antigua and Barbuda,1998,female,5-14 years,0,8183,Antigua and Barbuda1998,,"72,78,60,593",10078,Millenials,0
Antigua and Barbuda,1998,female,55-74 years,0,3921,Antigua and Barbuda1998,,"72,78,60,593",10078,Silent,0
Antigua and Barbuda,1998,female,75+ years,0,1476,Antigua and Barbuda1998,,"72,78,60,593",10078,G.I. Generation,0
Antigua and Barbuda,1998,male,15-24 years,0,5916,Antigua and Barbuda1998,,"72,78,60,593",10078,Generation X,0
Antigua and Barbuda,1998,male,25-34 years,0,7294,Antigua and Barbuda1998,,"72,78,60,593",10078,Generation X,0
Antigua and Barbuda,1998,male,35-54 years,0,9086,Antigua and Barbuda1998,,"72,78,60,593",10078,Boomers,0
Antigua and Barbuda,1998,male,5-14 years,0,7706,Antigua and Barbuda1998,,"72,78,60,593",10078,Millenials,0
Antigua and Barbuda,1998,male,55-74 years,0,3213,Antigua and Barbuda1998,,"72,78,60,593",10078,Silent,0
Antigua and Barbuda,1998,male,75+ years,0,954,Antigua and Barbuda1998,,"72,78,60,593",10078,G.I. Generation,0
Antigua and Barbuda,1999,female,15-24 years,0,6589,Antigua and Barbuda1999,,"76,61,98,926",10378,Generation X,0
Antigua and Barbuda,1999,female,25-34 years,0,8526,Antigua and Barbuda1999,,"76,61,98,926",10378,Generation X,0
Antigua and Barbuda,1999,female,35-54 years,0,10311,Antigua and Barbuda1999,,"76,61,98,926",10378,Boomers,0
Antigua and Barbuda,1999,female,5-14 years,0,8314,Antigua and Barbuda1999,,"76,61,98,926",10378,Millenials,0
Antigua and Barbuda,1999,female,55-74 years,0,3968,Antigua and Barbuda1999,,"76,61,98,926",10378,Silent,0
Antigua and Barbuda,1999,female,75+ years,0,1451,Antigua and Barbuda1999,,"76,61,98,926",10378,G.I. Generation,0
Antigua and Barbuda,1999,male,15-24 years,0,5845,Antigua and Barbuda1999,,"76,61,98,926",10378,Generation X,0
Antigua and Barbuda,1999,male,25-34 years,0,7263,Antigua and Barbuda1999,,"76,61,98,926",10378,Generation X,0
Antigua and Barbuda,1999,male,35-54 years,0,9537,Antigua and Barbuda1999,,"76,61,98,926",10378,Boomers,0
Antigua and Barbuda,1999,male,5-14 years,0,7805,Antigua and Barbuda1999,,"76,61,98,926",10378,Millenials,0
Antigua and Barbuda,1999,male,55-74 years,0,3276,Antigua and Barbuda1999,,"76,61,98,926",10378,Silent,0
Antigua and Barbuda,1999,male,75+ years,0,947,Antigua and Barbuda1999,,"76,61,98,926",10378,G.I. Generation,0
Antigua and Barbuda,2000,male,55-74 years,1,3333,Antigua and Barbuda2000,,"83,01,58,778",11021,Silent,30
Antigua and Barbuda,2000,male,35-54 years,1,10033,Antigua and Barbuda2000,,"83,01,58,778",11021,Boomers,9.97
Antigua and Barbuda,2000,female,15-24 years,0,6616,Antigua and Barbuda2000,,"83,01,58,778",11021,Generation X,0
Antigua and Barbuda,2000,female,25-34 years,0,8595,Antigua and Barbuda2000,,"83,01,58,778",11021,Generation X,0
Antigua and Barbuda,2000,female,35-54 years,0,11040,Antigua and Barbuda2000,,"83,01,58,778",11021,Boomers,0
Antigua and Barbuda,2000,female,5-14 years,0,8439,Antigua and Barbuda2000,,"83,01,58,778",11021,Millenials,0
Antigua and Barbuda,2000,female,55-74 years,0,3986,Antigua and Barbuda2000,,"83,01,58,778",11021,Silent,0
Antigua and Barbuda,2000,female,75+ years,0,1413,Antigua and Barbuda2000,,"83,01,58,778",11021,G.I. Generation,0
Antigua and Barbuda,2000,male,15-24 years,0,5783,Antigua and Barbuda2000,,"83,01,58,778",11021,Generation X,0
Antigua and Barbuda,2000,male,25-34 years,0,7177,Antigua and Barbuda2000,,"83,01,58,778",11021,Generation X,0
Antigua and Barbuda,2000,male,5-14 years,0,7973,Antigua and Barbuda2000,,"83,01,58,778",11021,Millenials,0
Antigua and Barbuda,2000,male,75+ years,0,938,Antigua and Barbuda2000,,"83,01,58,778",11021,G.I. Generation,0
Antigua and Barbuda,2001,male,35-54 years,2,10281,Antigua and Barbuda2001,,"80,07,40,259",10468,Boomers,19.45
Antigua and Barbuda,2001,female,15-24 years,0,6902,Antigua and Barbuda2001,,"80,07,40,259",10468,Millenials,0
Antigua and Barbuda,2001,female,25-34 years,0,8425,Antigua and Barbuda2001,,"80,07,40,259",10468,Generation X,0
Antigua and Barbuda,2001,female,35-54 years,0,11402,Antigua and Barbuda2001,,"80,07,40,259",10468,Boomers,0
Antigua and Barbuda,2001,female,5-14 years,0,8428,Antigua and Barbuda2001,,"80,07,40,259",10468,Millenials,0
Antigua and Barbuda,2001,female,55-74 years,0,4037,Antigua and Barbuda2001,,"80,07,40,259",10468,Silent,0
Antigua and Barbuda,2001,female,75+ years,0,1487,Antigua and Barbuda2001,,"80,07,40,259",10468,Silent,0
Antigua and Barbuda,2001,male,15-24 years,0,6084,Antigua and Barbuda2001,,"80,07,40,259",10468,Millenials,0
Antigua and Barbuda,2001,male,25-34 years,0,7071,Antigua and Barbuda2001,,"80,07,40,259",10468,Generation X,0
Antigua and Barbuda,2001,male,5-14 years,0,7958,Antigua and Barbuda2001,,"80,07,40,259",10468,Millenials,0
Antigua and Barbuda,2001,male,55-74 years,0,3442,Antigua and Barbuda2001,,"80,07,40,259",10468,Silent,0
Antigua and Barbuda,2001,male,75+ years,0,980,Antigua and Barbuda2001,,"80,07,40,259",10468,Silent,0
Antigua and Barbuda,2002,female,15-24 years,0,7196,Antigua and Barbuda2002,,"81,46,15,333",10499,Millenials,0
Antigua and Barbuda,2002,female,25-34 years,0,8155,Antigua and Barbuda2002,,"81,46,15,333",10499,Generation X,0
Antigua and Barbuda,2002,female,35-54 years,0,11760,Antigua and Barbuda2002,,"81,46,15,333",10499,Boomers,0
Antigua and Barbuda,2002,female,5-14 years,0,8408,Antigua and Barbuda2002,,"81,46,15,333",10499,Millenials,0
Antigua and Barbuda,2002,female,55-74 years,0,4050,Antigua and Barbuda2002,,"81,46,15,333",10499,Silent,0
Antigua and Barbuda,2002,female,75+ years,0,1547,Antigua and Barbuda2002,,"81,46,15,333",10499,Silent,0
Antigua and Barbuda,2002,male,15-24 years,0,6416,Antigua and Barbuda2002,,"81,46,15,333",10499,Millenials,0
Antigua and Barbuda,2002,male,25-34 years,0,6921,Antigua and Barbuda2002,,"81,46,15,333",10499,Generation X,0
Antigua and Barbuda,2002,male,35-54 years,0,10604,Antigua and Barbuda2002,,"81,46,15,333",10499,Boomers,0
Antigua and Barbuda,2002,male,5-14 years,0,7980,Antigua and Barbuda2002,,"81,46,15,333",10499,Millenials,0
Antigua and Barbuda,2002,male,55-74 years,0,3527,Antigua and Barbuda2002,,"81,46,15,333",10499,Silent,0
